State,DODAAC,Station Name (LEA),Station Active Flag,Station Type,Book Type,Property Status,Property Number,Requisition Number,NSN,Item Name,Quantity,Serial Number,Serial Number Required Flag,Image Count,Requisition Date,Ship Date,Last Inventory Date,DEMIL Code,DEMIL IC,DTID,UI,Unit Cost,Total Cost
NJ,2YTLT9,TINTON FALLS POLICE DEPT,Y,State,TRACKED,ASSIGNED,14316NJ00004,2YTLT9-4300-1000,5180-00-293-2875,"TOOL KIT,CARPENTER'S",1,NULL,N,0,12-Nov-14,3-Nov-14,12-Nov-14,A,,null,Kit,"$1,220.00 ","$1,220.00 "
NJ,2YTLT9,TINTON FALLS POLICE DEPT,Y,State,TRACKED,ASSIGNED,14316NJ00003,2YTLT9-4301-1502,6150-01-022-6004,"CABLE  ASSEMBLY,POWER,ELECTRICAL",2,NULL,N,0,12-Nov-14,30-Oct-14,12-Nov-14,A,,null,Each,$326.54 ,$653.08 
NJ,2YTLT9,TINTON FALLS POLICE DEPT,Y,State,TRACKED,ASSIGNED,14316NJ00001,2YTLT9-4301-1506,6150-01-022-6004,"CABLE  ASSEMBLY,POWER,ELECTRICAL",2,NULL,N,0,12-Nov-14,30-Oct-14,12-Nov-14,A,,null,Each,$326.54 ,$653.08 
NJ,2YTLT9,TINTON FALLS POLICE DEPT,Y,State,TRACKED,ASSIGNED,14316NJ00002,2YTLT9-4307-5720,6220-01-562-9865,"PARTS KIT,VEHICULAR LIGHTING",15,NULL,N,0,12-Nov-14,6-Nov-14,12-Nov-14,B,,null,Kit,"$3,193.00 ","$47,895.00 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00019,2YTLWH-4211-9742,8140-01-316-9143,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",12,NULL,N,0,30-Sep-14,3-Sep-14,30-Sep-14,A,1,null,Each,$22.26 ,$267.12 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00022,2YTLWH-4236-1241,8140-01-316-9143,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",20,NULL,N,0,30-Sep-14,3-Sep-14,30-Sep-14,A,1,null,Each,$22.26 ,$445.20 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00023,2YTLWH-4243-4810,8345-00-615-0481,FLAGPOLE,1,NULL,N,0,30-Sep-14,8-Sep-14,30-Sep-14,A,1,null,Each,"$9,473.75 ","$9,473.75 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00024,2YTLWH-4243-4811,8345-00-615-0481,FLAGPOLE,1,NULL,N,0,30-Sep-14,8-Sep-14,30-Sep-14,A,1,null,Each,"$9,473.75 ","$9,473.75 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00025,2YTLWH-4244-4896,4240-01-182-6406,"FACESHIELD,MILITARY,RIOT  CONTROL",40,NULL,N,0,30-Sep-14,17-Sep-14,30-Sep-14,Q,6,null,Each,$37.35 ,"$1,494.00 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14275NJ00081,2YTLWH-4244-4898,1240-01-076-1879,"RANGE FINDER,LASER",1,NULL,N,0,3-Oct-14,30-Sep-14,3-Oct-14,D,,null,Each,"$27,897.00 ","$27,897.00 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00026,2YTLWH-4244-4899,5140-DS-TOO-LBOX,TOOLBOX,1,NULL,N,0,30-Sep-14,17-Sep-14,30-Sep-14,A,,null,Each,$194.00 ,$194.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00027,2YTLWH-4244-4902,5855-01-151-4228,"CASE,INFRARED  EQUIPMENT",1,NULL,N,0,30-Sep-14,17-Sep-14,30-Sep-14,A,1,null,Each,$30.47 ,$30.47 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00028,2YTLWH-4245-5422,8145-01-338-0615,"SHIPPING AND STORAGE CONTAINER,SMALL ARM",1,NULL,N,0,30-Sep-14,17-Sep-14,30-Sep-14,A,,null,Each,$596.37 ,$596.37 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00029,2YTLWH-4248-7066,6530-01-260-1222,"RESCUE AND TRANSPORT SYSTEM,PATIENT",2,NULL,N,0,30-Sep-14,17-Sep-14,30-Sep-14,A,1,null,Each,$706.03 ,"$1,412.06 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00030,2YTLWH-4250-7736,8460-DS-LUG-GAGE,LUGGAGE,30,NULL,N,0,30-Sep-14,17-Sep-14,30-Sep-14,A,,null,Each,$25.00 ,$750.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00031,2YTLWH-4250-7740,8145-DS-CAS-E004,SHIPPING CASE,4,NULL,N,0,30-Sep-14,17-Sep-14,30-Sep-14,A,,null,Each,$200.00 ,$800.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00032,2YTLWH-4253-3927,1005-00-494-6602,"BRUSH,CLEANING,SMALL  ARMS",50,NULL,N,0,30-Sep-14,17-Sep-14,30-Sep-14,A,1,null,Each,$0.47 ,$23.50 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14274NJ00038,2YTLWH-4260-1300,2090-01-202-8859,"LOCKER,STOWAGE,FLAM",1,NULL,N,0,2-Oct-14,30-Sep-14,2-Oct-14,A,,null,Each,"$4,333.82 ","$4,333.82 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00033,2YTLWH-4260-1362,8140-00-828-2938,"CHEST,AMMUNITION",216,NULL,N,0,30-Sep-14,24-Sep-14,30-Sep-14,A,1,null,Each,$3.88 ,$838.08 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00034,2YTLWH-4260-1364,8140-00-960-1699,"CHEST,AMMUNITION",144,NULL,N,0,30-Sep-14,24-Sep-14,30-Sep-14,A,1,null,Each,$11.10 ,"$1,598.40 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00036,2YTLWH-4262-3609,5855-01-609-6060,"HELMET,MOUNT,BRACKE",6,NULL,N,0,30-Sep-14,22-Sep-14,30-Sep-14,A,1,null,Each,$280.38 ,"$1,682.28 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14272NJ00035,2YTLWH-4262-3609,5855-01-609-6060,"HELMET,MOUNT,BRACKE",24,NULL,N,0,30-Sep-14,22-Sep-14,30-Sep-14,A,1,null,Each,$280.38 ,"$6,729.12 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14275NJ00082,2YTLWH-4262-3641,6260-01-196-0136,"LIGHT,CHEMILUMINESCENT",5,NULL,N,0,3-Oct-14,30-Sep-14,3-Oct-14,A,,null,Box,$14.98 ,$74.90 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14275NJ00083,2YTLWH-4265-6614,1005-01-528-7843,"CLEANING KIT,GUN",1,NULL,N,0,3-Oct-14,30-Sep-14,3-Oct-14,A,,null,Kit,$58.00 ,$58.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14277NJ00005,2YTLWH-4267-8921,2320-01-107-7155,"TRUCK,UTILITY",1,66527,Y,3,6-Oct-14,1-Oct-14,6-Oct-14,Q,,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14281NJ00008,2YTLWH-4277-9268,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",1,NULL,N,0,9-Oct-14,7-Oct-14,9-Oct-14,A,,W90JYB-4225-0002,Each,"$6,999.00 ","$6,999.00 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14281NJ00009,2YTLWH-4277-9270,6230-01-056-5238,"FLOODLIGHT SET,TRAILER MOUNTED",1,NULL,N,0,9-Oct-14,7-Oct-14,9-Oct-14,A,,null,Set,"$4,489.00 ","$4,489.00 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14291NJ00003,2YTLWH-4280-0327,3695-00-679-6914,"SAW,CHAIN",1,NULL,N,0,20-Oct-14,14-Oct-14,20-Oct-14,A,,null,Each,$500.51 ,$500.51 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14291NJ00004,2YTLWH-4280-0337,8115-DS-CAS-E003,CASE,3,NULL,N,0,20-Oct-14,14-Oct-14,20-Oct-14,A,,W903U2-4181-6002A,Each,$300.00 ,$900.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14291NJ00005,2YTLWH-4282-1795,8465-01-531-3647,"POUCH,INDIVIDUAL FIRST AID KIT",45,NULL,N,0,20-Oct-14,14-Oct-14,20-Oct-14,A,,null,Each,$12.66 ,$569.70 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14291NJ00006,2YTLWH-4282-1798,8145-DS-CAS-E004,SHIPPING CASE,2,NULL,N,0,20-Oct-14,14-Oct-14,20-Oct-14,A,,SX1293-4276-F014,Each,$200.00 ,$400.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14291NJ00007,2YTLWH-4282-1822,8465-01-465-2096,"BLADDER,HYDRATION SYSTEM",50,NULL,N,0,20-Oct-14,14-Oct-14,20-Oct-14,A,,null,Each,$15.66 ,$783.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14313NJ00003,2YTLWH-4299-0526,4240-01-186-9769,RIOT CONTROL SHIELD,30,NULL,N,0,10-Nov-14,6-Nov-14,10-Nov-14,Q,,null,Each,$95.32 ,"$2,859.60 "
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14313NJ00002,2YTLWH-4303-3945,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",3,NULL,N,0,10-Nov-14,7-Nov-14,10-Nov-14,A,,null,Kit,$99.25 ,$297.75 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14313NJ00004,2YTLWH-4303-3947,5830-DS-PAG-ING0,"INTERCOM AND PA SYSTEMS, EXCEPT AIRBOR",1,NULL,N,0,10-Nov-14,7-Nov-14,10-Nov-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14313NJ00005,2YTLWH-4303-3948,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",1,NULL,N,0,10-Nov-14,7-Nov-14,10-Nov-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00025,W52H09-2164-B480,1005-00-073-9421,M16 ASSAULT RIFLE,1,1297633,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00024,W52H09-2164-B480,1005-00-073-9421,M16 ASSAULT RIFLE,1,1322577,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00019,W52H09-2164-B480,1005-00-073-9421,M16 ASSAULT RIFLE,1,1333213,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00023,W52H09-2164-B480,1005-00-073-9421,M16 ASSAULT RIFLE,1,1734992,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00021,W52H09-2164-B480,1005-00-073-9421,M16 ASSAULT RIFLE,1,1762041,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00020,W52H09-2164-B480,1005-00-073-9421,M16 ASSAULT RIFLE,1,1794464,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,13324NJ012,W52H09-4216-B484,1005-00-589-1271,M14 ASSAULT RIFLE,1,1024159,Y,1,26-Nov-13,20-Oct-08,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,13324NJ015,W52H09-4216-B484,1005-00-589-1271,M14 ASSAULT RIFLE,1,1143666,Y,1,26-Nov-13,20-Oct-08,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,13324NJ017,W52H09-4216-B484,1005-00-589-1271,M14 ASSAULT RIFLE,1,1410418,Y,1,26-Nov-13,20-Oct-08,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,13324NJ021,W52H09-4216-B484,1005-00-589-1271,M14 ASSAULT RIFLE,1,1459865,Y,2,26-Nov-13,20-Oct-08,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,13324NJ020,W52H09-4216-B484,1005-00-589-1271,M14 ASSAULT RIFLE,1,1582555,Y,1,26-Nov-13,20-Oct-08,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,13324NJ019,W52H09-4216-B484,1005-00-589-1271,M14 ASSAULT RIFLE,1,367653,Y,1,26-Nov-13,20-Oct-08,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,13324NJ014,W52H09-4216-B484,1005-00-589-1271,M14 ASSAULT RIFLE,1,649466,Y,2,26-Nov-13,20-Oct-08,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00028,W52H09-9305-B494,1005-00-589-1271,M14 ASSAULT RIFLE,1,1374705,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00026,W52H09-9305-B494,1005-00-589-1271,M14 ASSAULT RIFLE,1,1583285,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00031,W52H09-9305-B494,1005-00-589-1271,M14 ASSAULT RIFLE,1,199777,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00027,W52H09-9305-B494,1005-00-589-1271,M14 ASSAULT RIFLE,1,614752,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00030,W52H09-9305-B494,1005-00-589-1271,M14 ASSAULT RIFLE,1,951117,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLWH,TOMS RIVER TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14099NJ00029,W52H09-9305-B494,1005-00-589-1271,M14 ASSAULT RIFLE,1,955531,Y,1,9-Apr-14,5-Jan-11,1-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLW4,TOTOWA POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00029,W52H09-4077-B490,1005-00-073-9421,M16 ASSAULT RIFLE,1,5356743,Y,1,24-Apr-14,21-May-08,17-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLW4,TOTOWA POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00025,W52H09-4077-B490,1005-00-073-9421,M16 ASSAULT RIFLE,1,5356803,Y,1,24-Apr-14,21-May-08,17-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLW4,TOTOWA POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00026,W52H09-4077-B490,1005-00-073-9421,M16 ASSAULT RIFLE,1,5360449,Y,1,24-Apr-14,21-May-08,17-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLW4,TOTOWA POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00028,W52H09-4077-B490,1005-00-073-9421,M16 ASSAULT RIFLE,1,5360460,Y,1,24-Apr-14,21-May-08,17-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLW4,TOTOWA POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00030,W52H09-4077-B490,1005-00-073-9421,M16 ASSAULT RIFLE,1,5360589,Y,1,24-Apr-14,21-May-08,17-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLW4,TOTOWA POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00027,W52H09-4077-B490,1005-00-073-9421,M16 ASSAULT RIFLE,1,5363823,Y,1,24-Apr-14,21-May-08,17-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00012,W52H09-4003-B486,1005-00-589-1271,M14 ASSAULT RIFLE,1,1000100,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00087,W52H09-4003-B486,1005-00-589-1271,M14 ASSAULT RIFLE,1,1254606,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00088,W52H09-4003-B486,1005-00-589-1271,M14 ASSAULT RIFLE,1,1293739,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00013,W52H09-4003-B486,1005-00-589-1271,M14 ASSAULT RIFLE,1,1348375,Y,2,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00014,W52H09-4003-B486,1005-00-589-1271,M14 ASSAULT RIFLE,1,1363774,Y,2,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00017,W52H09-4003-B486,1005-00-589-1271,M14 ASSAULT RIFLE,1,527081,Y,2,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00090,W52H09-4003-B486,1005-00-589-1271,M14 ASSAULT RIFLE,1,530641,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00015,W52H09-4003-B486,1005-00-589-1271,M14 ASSAULT RIFLE,1,998488,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00083,W52H09-6157-B492,1005-00-073-9421,M16 ASSAULT RIFLE,1,4817110,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00085,W52H09-6157-B492,1005-00-073-9421,M16 ASSAULT RIFLE,1,4817803,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00080,W52H09-6157-B492,1005-00-073-9421,M16 ASSAULT RIFLE,1,4834440,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00086,W52H09-6157-B492,1005-00-073-9421,M16 ASSAULT RIFLE,1,4836461,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00082,W52H09-6157-B492,1005-00-073-9421,M16 ASSAULT RIFLE,1,4837188,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTLX2,TRENTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00084,W52H09-6157-B492,1005-00-073-9421,M16 ASSAULT RIFLE,1,4837209,Y,1,18-Apr-14,16-Jun-06,3-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14220NJ00001,2YT1L5-4208-0101,5895-01-559-3078,COMMUNICATION SUBSYSTEM,3,NA,N,0,7-Aug-14,30-Jul-14,21-Oct-14,F,1,null,Kit,"$5,395.00 ","$16,185.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14220NJ00002,2YT1L5-4215-2545,5895-01-567-0822,"INSTALLATION KIT,ELECTRONIC EQUIPMENT",1,NA,N,0,7-Aug-14,5-Aug-14,14-Aug-14,B,3,null,Each,"$21,518.00 ","$21,518.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14219NJ00004,2YT1L5-4215-2547,3455-01-203-2763,"TREPANNING TOOL,MACHINE",1,NULL,N,1,7-Aug-14,5-Aug-14,14-Aug-14,A,,null,Each,$83.43 ,$83.43 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14290NJ00019,2YTHPW-4274-7752,2320-01-577-9048,"TRUCK,CARGO",1,1FDLE40S3VHA61709,N,4,17-Oct-14,14-Oct-14,21-Oct-14,A,,M203644177TR11,Each,$100.00 ,$100.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00018,2YTQ03-4184-1950,8460-01-471-1035,"TRUNK,LOCKER",4,NULL,N,0,17-Jul-14,15-Jul-14,6-Oct-14,A,1,null,Each,$104.53 ,$418.12 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14200NJ00001,2YTQ03-4185-2385,8465-01-398-0687,SLEEPING BAG,20,NULL,N,0,21-Jul-14,15-Jul-14,6-Oct-14,A,1,null,Each,$65.86 ,"$1,317.20 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00019,2YTQ03-4192-4519,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",1,NULL,N,0,17-Jul-14,16-Jul-14,6-Oct-14,A,,null,Each,$600.00 ,$600.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00020,2YTQ03-4192-4521,4210-01-504-3082,GAS MASK POUCH,10,NULL,N,0,17-Jul-14,16-Jul-14,6-Oct-14,A,1,null,Each,$10.00 ,$100.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00023,2YTQ03-4192-4738,4910-DS-JAC-K000,JACK,1,NULL,N,0,17-Jul-14,15-Jul-14,6-Oct-14,A,,null,Each,"$1,498.32 ","$1,498.32 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14218NJ00006,2YTQ03-4192-4752,2320-01-230-0307,"TRUCK,CARGO",1,2307287,N,3,7-Aug-14,22-Jul-14,7-Aug-14,A,1,W90S9330850082B,Each,"$67,139.00 ","$67,139.00 "
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00024,2YTQ03-4193-4755,8465-00-001-6471,"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",16,NULL,N,0,17-Jul-14,15-Jul-14,6-Oct-14,A,1,null,Each,$12.50 ,$200.00 
NJ,2YTQ03,UNION BEACH POLICE,Y,State,TRACKED,ASSIGNED,14197NJ00025,2YTQ03-4193-4757,8465-01-523-6276,"FIELD PACK,LARGE,SET",3,NULL,N,0,17-Jul-14,15-Jul-14,6-Oct-14,A,1,null,Set,$263.25 ,$789.75 
